Date,Open,High,Low,Close,Adj Close,Volume
2011-08-16,45.733166,46.494652,45.305222,45.657646,35.902653,9551956
2011-08-17,45.783512,45.903084,44.990559,45.342983,35.892700,7509296
2011-08-18,43.964760,44.065449,42.441788,42.869728,33.934929,15294920
2011-08-19,42.271870,43.455002,42.265575,42.448082,33.601143,13802531
2011-08-22,43.436123,43.524227,42.271870,42.592827,33.715721,9456457
2011-08-23,42.932663,44.008812,42.680931,44.008812,34.836586,10469921
2011-08-24,43.851479,45.053493,43.738201,44.940212,35.573875,8128688
2011-08-25,45.022026,45.707993,44.310886,44.524857,35.245083,11891917
2011-08-26,44.216488,45.336689,43.341724,45.034615,35.648602,8397388
2011-08-29,45.739460,46.582756,45.714287,46.488358,36.799355,6457537
2011-08-30,46.438011,46.777847,46.142227,46.419132,36.744564,8765719
2011-08-31,46.878540,47.432346,46.450600,46.727501,36.988659,8094366
2011-09-01,46.771553,47.375710,45.921963,45.972309,36.390850,8019206
2011-09-02,45.084957,45.235996,44.468220,44.707363,35.389557,7688694
2011-09-06,43.152927,44.468220,43.102581,44.367527,35.120541,7537104
2011-09-07,45.361862,45.921963,44.984268,45.915668,36.346024,7331646
2011-09-08,45.582127,46.217747,45.494022,45.707993,36.181629,8495589
2011-09-09,45.047199,45.267464,44.128384,44.386406,35.135483,8423607
2011-09-12,43.889240,44.820641,43.574574,44.764004,35.434383,7969947
2011-09-13,45.053493,45.770924,44.487099,45.594715,36.091961,6728303
2011-09-14,45.821270,47.042164,44.864697,46.368786,36.704693,7777837
2011-09-15,46.847073,47.646317,46.765263,47.583385,37.666157,8567570
2011-09-16,47.916927,47.979862,47.023285,47.514160,37.611366,14227429
2011-09-19,46.708622,47.753304,46.482063,47.545628,37.636261,8447442
2011-09-20,47.960983,48.426682,47.174324,47.835117,37.865433,9189664
2011-09-21,47.797356,48.823158,47.079926,47.117683,37.297516,11071993
2011-09-22,44.084332,44.361233,42.366268,42.989300,34.029552,20851811
2011-09-23,43.423538,43.889240,43.014477,43.373192,34.333443,13923295
2011-09-26,43.971050,45.129013,43.505348,45.028320,35.643620,12660993
2011-09-27,46.249214,47.111389,45.538074,46.035240,36.440662,10872097
2011-09-28,46.179989,46.740089,45.091251,45.217117,35.793064,10133689
2011-09-29,46.010071,46.129642,44.631844,45.575832,36.077026,7496584
2011-09-30,44.499683,45.305222,44.078037,44.279423,35.050804,10962193
2011-10-03,43.977345,44.631844,43.461296,43.650093,34.552635,9643323
2011-10-04,43.064819,43.851479,42.083073,43.763374,34.642307,13665400
2011-10-05,43.769665,44.015102,43.297672,43.807426,34.677174,15532157
2011-10-06,43.901825,44.701069,43.530521,44.669605,35.359669,9206189
2011-10-07,45.053493,45.550659,44.612965,44.971680,35.598778,8279167
2011-10-10,45.752045,46.412838,45.594715,46.412838,36.739574,5421509
2011-10-11,46.331024,46.576462,45.909378,46.406544,36.734592,5773790
2011-10-12,46.752674,47.199497,46.463184,46.721207,36.983669,8097862
2011-10-13,47.092510,47.149151,45.556953,46.280682,36.634956,7555059
2011-10-14,46.853367,47.105099,46.563877,46.972939,37.182941,5022511
2011-10-17,46.872246,46.928886,45.280048,45.387035,35.927570,6371731
2011-10-18,45.601006,47.149151,45.122719,46.645687,36.923882,7953104
2011-10-19,46.255508,47.061047,45.626179,46.104469,36.495472,10210437
2011-10-20,46.305855,46.979233,45.670235,46.727501,36.988659,7980594
2011-10-21,47.199497,47.728130,46.903713,47.551918,37.641254,9614880
2011-10-24,47.860291,48.401508,47.696667,48.237885,38.184254,6672211
2011-10-25,47.300190,48.049088,47.174324,47.375710,37.501762,6660929
2011-10-26,48.074261,48.363750,47.218376,47.866585,37.890331,7892404
2011-10-27,49.005665,50.327251,48.967903,49.905602,39.504383,9747244
2011-10-28,49.723095,50.295784,49.691631,50.037762,39.609016,6552242
2011-10-31,49.817493,49.823788,49.049717,49.074890,38.846806,5896461
2011-11-01,47.910637,47.992447,46.796726,47.319069,37.456936,9308839
2011-11-02,48.168659,48.703587,47.935810,48.401508,38.313766,7526616
2011-11-03,48.967903,49.496540,48.552547,49.364380,39.075954,7003676
2011-11-04,49.188168,49.188168,48.156075,48.961613,38.757141,6565430
2011-11-07,49.137821,49.307739,48.376335,49.301449,39.026154,5476171
2011-11-08,49.483952,49.716805,49.030838,49.634991,39.290184,5969873
2011-11-09,48.728760,48.867210,47.803650,48.105728,38.079632,7440651
2011-11-10,48.640656,49.162994,48.370045,48.753933,38.592731,5822573
2011-11-11,49.502831,50.572685,49.502831,50.239143,39.768417,7267609
2011-11-14,49.830082,50.176212,49.515419,49.748268,39.379833,5004556
2011-11-15,49.597233,50.220264,49.175583,49.924480,39.519318,5999270
2011-11-16,49.030838,49.653870,48.672119,48.741348,38.817657,9135956
2011-11-17,48.621777,48.722466,47.155445,47.633732,37.935539,7822965
2011-11-18,47.986156,48.093140,47.369415,47.898048,38.146042,5469815
2011-11-21,46.972939,47.098804,45.840153,46.614223,37.123600,7456065
2011-11-22,46.469479,46.538704,45.645061,45.972309,36.612389,6066961
2011-11-23,45.166771,45.582127,44.663311,44.663311,35.569901,7489910
2011-11-25,44.310886,45.317810,44.310886,44.707363,35.604984,3007341
2011-11-28,45.695408,46.305855,45.619888,46.028950,36.657501,6397473
2011-11-29,46.393959,46.500942,45.909378,45.928257,36.577305,5942701
2011-11-30,47.419762,48.414097,47.413467,48.206421,38.391636,8453957
2011-12-01,47.954689,48.552547,47.954689,48.193832,38.381615,4347981
2011-12-02,48.842037,49.288860,48.112019,48.168659,38.361565,7512315
2011-12-05,48.986786,49.156700,47.853996,48.231590,38.411694,7177195
2011-12-06,48.439270,48.458149,47.910637,48.023914,38.246292,5641109
2011-12-07,47.765888,48.225300,47.004406,47.986156,38.216225,8233880
2011-12-08,47.621143,47.910637,46.626808,46.803020,37.273975,6823325
2011-12-09,47.004406,48.193832,46.941471,48.023914,38.246292,6275438
2011-12-12,47.595970,47.677784,46.664570,46.872246,37.329102,7698228
2011-12-13,47.205791,47.803650,46.412838,46.696033,37.188766,8574562
2011-12-14,46.419132,46.696033,45.783512,46.047829,36.672531,8224664
2011-12-15,46.318439,46.589050,45.890495,46.274387,36.852974,6046304
2011-12-16,46.362492,46.765263,45.223412,45.556953,36.281605,18548238
2011-12-19,45.695408,46.117054,45.059788,45.154186,35.960846,6826185
2011-12-20,46.079296,46.985523,45.865322,46.821899,37.289013,7592242
2011-12-21,46.991817,47.142857,45.852737,46.331024,36.898060,9805401
2011-12-22,46.393959,46.469479,45.903084,46.261799,36.842937,9199039
2011-12-23,46.406544,46.721207,46.098175,46.683449,37.178753,3615293
2011-12-27,46.551289,46.941471,46.431717,46.589050,37.103561,4030499
2011-12-28,46.557583,46.614223,45.909378,46.022655,36.652485,4047024
2011-12-29,45.544369,46.488358,45.487728,46.456890,36.998306,3972659
2011-12-30,46.482063,46.551289,45.991188,45.997482,36.632439,3857774
2012-01-03,47.142857,47.602264,46.840778,46.985523,37.419315,7746693
2012-01-04,46.746380,47.356827,46.626808,47.230965,37.614780,9805242
2012-01-05,46.859661,47.023285,46.362492,46.777847,37.253914,7320682
2012-01-06,46.708622,46.897419,46.331024,46.507236,37.038406,5544180
2012-01-09,46.884834,46.884834,46.419132,46.633102,37.138641,6873378
2012-01-10,47.350536,48.049088,47.098804,47.847702,38.105957,7503576
2012-01-11,47.564507,48.439270,47.514160,48.269352,38.441757,7306381
2012-01-12,48.558842,48.779106,48.149780,48.609188,38.712410,5901069
2012-01-13,48.181248,48.294525,47.709251,47.879169,38.131001,5519550
2012-01-17,48.590309,49.225929,48.451859,48.483322,38.612160,8173975
2012-01-18,48.332283,48.999371,48.187538,48.835747,38.892838,5980202
2012-01-19,48.867210,48.993076,48.502205,48.577721,38.687344,7142555
2012-01-20,48.288231,48.942730,47.633732,48.263058,38.436749,10356308
2012-01-23,48.124607,48.797985,48.124607,48.370045,38.521950,6873696
2012-01-24,48.225300,48.961613,48.143486,48.949024,38.983047,8908729
2012-01-25,48.426682,49.502831,47.595970,48.867210,38.917896,11590802
2012-01-26,49.628696,49.628696,48.470737,48.716175,38.797607,7823442
2012-01-27,48.558842,49.005665,48.401508,48.848331,38.902863,6472633
2012-01-30,48.432976,48.854626,48.093140,48.842037,38.897846,7584774
2012-01-31,48.860920,49.559471,48.860920,49.307739,39.268723,9542898
2012-02-01,49.697922,50.585274,49.697922,50.484581,40.205959,10773102
2012-02-02,50.648205,50.742603,50.220264,50.358715,40.105736,7990922
2012-02-03,50.950283,51.290119,50.849590,51.006924,40.621967,8557401
2012-02-06,50.660793,50.855885,50.421650,50.704845,40.381386,6123370
2012-02-07,50.560101,50.654499,50.138451,50.522343,40.236046,4448723
2012-02-08,50.679672,51.516678,50.201385,51.441158,40.967789,10986028
2012-02-09,52.070484,53.058529,51.919445,52.724983,41.990231,14154018
2012-02-10,52.183762,52.548775,52.013844,52.548775,41.849903,7165437
2012-02-13,52.989300,53.618629,52.913780,53.417244,42.541538,8842308
2012-02-14,53.152927,53.272499,52.844555,53.266205,42.421246,5649213
2012-02-15,53.266205,53.291378,51.906860,51.982380,41.634933,10283055
2012-02-16,51.950912,52.441788,51.906860,52.372562,41.947445,6626925
2012-02-17,52.756451,52.983009,52.529892,52.724983,42.229717,6065849
2012-02-21,53.052235,53.266205,52.397736,52.838264,42.320454,5721512
2012-02-22,52.800503,53.052235,52.511013,52.831970,42.315411,5045870
2012-02-23,52.989300,53.266205,52.240402,52.542480,42.083538,7473862
2012-02-24,52.680931,53.203274,52.592827,52.844555,42.325481,5226221
2012-02-27,52.435493,52.938953,52.127125,52.630585,42.154110,4852965
2012-02-28,52.687225,52.731277,52.303333,52.529892,42.073463,4089133
2012-02-29,52.737572,53.064819,52.567654,52.781624,42.275089,6637889
2012-03-01,52.775330,53.140339,52.655758,52.964127,42.421249,6413681
2012-03-02,52.813091,53.266205,52.800503,53.203274,42.612797,5722307
2012-03-05,52.938953,52.989300,52.146004,52.416615,41.982735,5015837
2012-03-06,51.988670,52.032726,50.981750,51.220894,41.025013,7690919
2012-03-07,51.541851,52.152298,51.422279,51.963497,41.619823,6778833
2012-03-08,52.561359,52.857143,52.240402,52.567654,42.103706,4353224
2012-03-09,52.542480,52.813091,52.378857,52.580238,42.113789,3990138
2012-03-12,52.762745,53.008183,52.668346,52.857143,42.335567,5708324
2012-03-13,53.184395,54.581497,52.901196,54.480804,43.636032,12067978
2012-03-14,54.342354,54.688484,54.027691,54.631844,43.757000,11116485
2012-03-15,54.682190,55.066078,54.059158,54.682190,43.797329,11445885
2012-03-16,54.751415,54.977974,53.637508,53.794842,43.086605,12724076
2012-03-19,53.945877,53.945877,53.215858,53.253620,42.653122,7327356
2012-03-20,52.781624,52.920074,52.278160,52.397736,41.967602,7242821
2012-03-21,52.548775,52.561359,51.862808,52.057899,41.695419,5371456
2012-03-22,51.730648,51.862808,51.315292,51.648834,41.367783,8194155
2012-03-23,51.629955,51.787289,51.302708,51.478916,41.231682,6069186
2012-03-26,51.957207,52.561359,51.925739,52.548775,42.088581,5657476
2012-03-27,52.504719,52.548775,52.139709,52.303333,41.891998,5772996
2012-03-28,52.397736,52.397736,51.050976,51.302708,41.090542,7743515
2012-03-29,51.057270,51.843925,50.975456,51.806168,41.493793,5963358
2012-03-30,52.208935,52.404030,51.780994,52.196350,41.806316,5557210
2012-04-02,51.919445,52.592827,51.548141,52.064190,41.700474,5302016
2012-04-03,52.001259,52.303333,51.460037,51.730648,41.433319,5188244
2012-04-04,51.441158,51.661423,51.233479,51.554436,41.292179,4719966
2012-04-05,51.321587,51.705475,51.214600,51.353050,41.130878,3945646
2012-04-09,50.862179,50.862179,50.320957,50.490875,40.440323,5087184
2012-04-10,50.226559,50.390182,49.307739,49.389553,39.558231,7984884
2012-04-11,49.993706,50.365009,49.798615,50.113277,40.137882,5895826
2012-04-12,50.094398,51.264946,50.088104,51.082443,40.914131,4358468
2012-04-13,50.698551,50.931404,50.182507,50.220264,40.223572,5167746
2012-04-16,50.427940,50.950283,50.100693,50.270611,40.263901,5058264
2012-04-17,50.578979,51.353050,50.415356,51.126495,40.949406,4801322
2012-04-18,50.950283,51.258652,50.881058,51.101322,40.929260,4137756
2012-04-19,51.032097,51.340466,50.346130,50.597858,40.526016,4227693
2012-04-20,50.730019,51.315292,50.730019,50.975456,40.828449,5753610
2012-04-23,50.409061,50.503460,49.962238,50.188797,40.198364,7739860
2012-04-24,50.490875,50.818127,49.880428,50.251732,40.248791,5931260
2012-04-25,50.748898,51.025803,49.930775,50.226559,40.228622,6558439
2012-04-26,50.264317,51.202015,50.050346,51.132790,40.954464,4907150
2012-04-27,51.371933,51.667717,51.264946,51.604782,41.332500,4399782
2012-04-30,51.592197,51.894272,51.176842,51.378223,41.151051,3941197
2012-05-01,51.290119,51.755821,50.767776,51.246067,41.045193,3852213
2012-05-02,51.088734,51.397106,50.874763,51.321587,41.105682,3531394
2012-05-03,51.258652,51.390812,50.685966,50.918816,40.783081,3667412
2012-05-04,50.761486,50.799244,49.899307,50.018879,40.062286,4012225
2012-05-07,49.647575,49.981121,49.603523,49.660164,39.774960,4488448
2012-05-08,49.414726,49.716805,48.892384,49.603523,39.729610,4814670
2012-05-09,48.791695,49.030838,48.307110,48.464443,38.817257,7940869
2012-05-10,48.747639,49.037128,48.508495,48.640656,38.958393,4538820
2012-05-11,48.370045,49.100063,48.281937,48.571430,38.902966,3754489
2012-05-14,48.042793,48.206421,47.608559,47.797356,38.282970,6974757
2012-05-15,47.728130,48.489616,47.583385,47.935810,38.393871,6322631
2012-05-16,47.910637,47.967274,46.954060,47.010700,37.891678,7005901
2012-05-17,46.985523,46.998112,46.117054,46.148521,37.196747,6704786
2012-05-18,46.293266,46.318439,45.399624,45.550659,36.714855,9157089
2012-05-21,45.682819,46.412838,45.544369,46.381371,37.384418,6217916
2012-05-22,46.658276,47.073631,46.312145,46.532410,37.506165,7897966
2012-05-23,46.161106,46.721207,45.588421,46.607929,37.567039,6715432
2012-05-24,46.677155,46.702328,45.689114,46.255508,37.282982,5460757
2012-05-25,46.123348,46.469479,45.802391,45.953430,37.039490,4017945
2012-05-29,46.419132,47.281307,46.224041,47.256138,38.089516,9154388
2012-05-30,46.777847,46.922592,46.337318,46.406544,37.404720,5622835
2012-05-31,46.727501,47.054752,46.412838,46.639397,37.592407,6382060
2012-06-01,45.758339,46.117054,45.173065,45.324104,36.532246,7727625
2012-06-04,45.261169,45.355572,44.556324,44.965385,36.243111,6656003
2012-06-05,44.650723,44.915043,44.499683,44.606670,35.953972,7063264
2012-06-06,45.015732,46.356197,44.990559,46.343613,37.353996,6691438
2012-06-07,47.155445,47.885464,47.004406,47.451225,38.246754,9128328
2012-06-08,47.300190,47.665199,47.136562,47.514160,38.297489,4701215
2012-06-11,47.942101,48.067966,46.891125,46.960354,37.851097,3777689
2012-06-12,46.337318,46.947765,46.337318,46.790436,37.714149,10484858
2012-06-13,46.790436,46.853367,45.915668,46.280682,37.303268,13081919
2012-06-14,46.312145,47.029579,46.274387,46.658276,37.607620,12445048
2012-06-15,46.714916,46.884834,46.331024,46.878540,37.785149,10612613
2012-06-18,46.758968,47.356827,46.576462,47.199497,38.043858,5103074
2012-06-19,47.570801,48.458149,47.570801,48.080555,38.754009,6767710
2012-06-20,48.055382,48.281937,47.482693,47.772182,38.505455,5462982
2012-06-21,48.181248,48.489616,47.035873,47.086220,37.952560,6584180
2012-06-22,47.293896,47.501572,47.079926,47.325363,38.145309,8042882
2012-06-25,47.010700,47.010700,46.293266,46.412838,37.409790,4436488
2012-06-26,46.450600,46.570171,45.827564,46.337318,37.348919,5494126
2012-06-27,46.557583,46.746380,46.419132,46.670860,37.617767,4292366
2012-06-28,46.242920,46.312145,45.223412,45.689114,36.826458,7661840
2012-06-29,46.532410,47.558212,46.513531,47.533039,38.312695,8155701
2012-07-02,47.451225,47.910637,46.897419,47.224670,38.064144,5589149
2012-07-03,47.105099,47.797356,47.061047,47.671494,38.424297,2426085
2012-07-05,47.570801,47.778477,47.293896,47.444935,38.241673,3691883
2012-07-06,47.023285,47.061047,46.173695,46.626808,37.582253,5752180
2012-07-09,46.570171,46.954060,46.419132,46.777847,37.703987,5122777
2012-07-10,47.658905,47.809944,46.324734,46.664570,37.612694,6653302
2012-07-11,46.620518,46.620518,45.475143,45.632473,36.780796,7932606
2012-07-12,45.097546,45.556953,44.650723,45.210823,36.440937,6016907
2012-07-13,45.273758,46.356197,45.273758,46.312145,37.328621,4909216
2012-07-16,46.217747,46.299561,45.506607,46.073002,37.135868,4122819
2012-07-17,46.286972,46.758968,45.525490,46.318439,37.333702,4889512
2012-07-18,46.356197,47.312775,46.022655,47.105099,37.967770,4981038
2012-07-19,47.149151,47.828823,46.897419,47.715546,38.459805,5703716
2012-07-20,47.419762,47.488987,46.639397,46.714916,37.653259,7151930
2012-07-23,46.419132,46.419132,45.342983,46.117054,37.171371,4599202
2012-07-24,46.003777,46.148521,44.933922,45.273758,36.491661,5848156
2012-07-25,45.588421,46.091881,45.248585,45.695408,36.831524,6489635
2012-07-26,45.928257,47.394588,45.525490,45.896790,36.993851,10272091
2012-07-27,46.224041,47.186909,45.714287,46.746380,37.678627,7899555
2012-07-30,46.740089,47.564507,46.740089,47.180618,38.028629,7051982
2012-07-31,46.972939,47.249844,46.752674,46.847073,37.759781,5572146
2012-08-01,47.136562,47.432346,46.828194,47.067337,37.937332,6575759
2012-08-02,46.733795,47.067337,46.003777,46.847073,37.759781,7139695
2012-08-03,47.149151,48.615482,47.149151,48.338577,38.961979,6747530
2012-08-06,48.596603,48.886093,48.219006,48.237885,38.880821,5336815
2012-08-07,48.584015,49.408432,48.521084,49.162994,39.626472,7780221
2012-08-08,49.125237,49.376968,48.609188,48.760227,39.301830,5091315
2012-08-09,48.753933,48.791695,48.036503,48.477032,39.073566,4074196
2012-08-10,48.281937,49.037128,48.137192,49.018250,39.509808,4344644
2012-08-13,48.911266,49.011955,48.357456,48.753933,39.296761,3529010
2012-08-14,48.892384,49.251102,48.722466,48.949024,39.454006,4895391
2012-08-15,48.615482,49.194462,48.495911,49.081184,39.834526,5150426
2012-08-16,48.722466,49.786030,48.722466,49.572060,40.232929,5817329
2012-08-17,50.000000,50.597858,49.716805,50.578979,41.050144,7746852
2012-08-20,50.522343,51.095028,50.213970,50.396477,40.902035,9750899
2012-08-21,50.415356,50.685966,49.842667,49.886723,40.488316,5919184
2012-08-22,49.748268,50.314663,49.723095,50.132160,40.687523,5793971
2012-08-23,49.968533,50.094398,49.578350,49.842667,40.452564,3961854
2012-08-24,49.748268,50.471996,49.716805,50.396477,40.902035,5248944
2012-08-27,50.534927,51.044682,50.232849,50.698551,41.147198,7524710
2012-08-28,50.572685,50.937698,50.320957,50.748898,41.188061,6008962
2012-08-29,50.830711,50.887352,50.377598,50.453114,40.947998,3907192
2012-08-30,50.050346,50.270611,49.320328,49.754562,40.381062,5888040
2012-08-31,50.213970,50.648205,49.817493,50.251732,40.784561,5109112
2012-09-04,50.157333,50.390182,49.037128,49.307739,40.018394,7514063
2012-09-05,49.288860,49.288860,48.766521,49.106358,39.854973,8840402
2012-09-06,49.553177,50.163624,49.496540,49.968533,40.554714,7280480
2012-09-07,50.409061,50.560101,49.748268,49.974827,40.559822,7346106
2012-09-10,49.842667,50.088104,49.465073,49.471367,40.151199,6066643
2012-09-11,49.477657,49.949654,49.421021,49.565765,40.227821,5211920
2012-09-12,49.616112,49.949654,49.402142,49.609818,40.263580,5486340
2012-09-13,49.672749,50.906231,49.528004,50.679672,41.131863,7406170
2012-09-14,50.975456,51.919445,50.774071,51.887981,42.112556,11829628
2012-09-17,51.843925,51.957207,51.485210,51.699181,41.959320,5900275
2012-09-18,51.340466,51.604782,51.032097,51.277534,41.617104,6512675
2012-09-19,51.202015,51.466331,50.534927,51.428570,41.739689,6481054
2012-09-20,51.220894,51.290119,50.459408,50.925110,41.331081,9000414
2012-09-21,51.095028,51.195721,50.484581,50.818127,41.244244,20199686
2012-09-24,50.616741,50.616741,49.987411,50.365009,40.876495,5783642
2012-09-25,50.402767,50.497169,49.515419,49.572060,40.232929,8666565
2012-09-26,49.653870,49.754562,49.282570,49.421021,40.110352,7429370
2012-09-27,49.622402,49.716805,49.062302,49.307739,40.018394,7638482
2012-09-28,48.760227,49.345501,48.414097,49.269981,39.987766,9653016
2012-10-01,49.439899,49.949654,49.200756,49.307739,40.018394,5593280
2012-10-02,49.452484,49.710510,49.074890,49.332912,40.038841,4805454
2012-10-03,49.446194,49.565765,49.043423,49.439899,40.125675,5837192
2012-10-04,49.672749,49.861549,49.364380,49.421021,40.110352,4660696
2012-10-05,49.779736,49.886723,49.200756,49.408432,40.100136,4325258
2012-10-08,49.207047,49.421021,48.949024,49.320328,40.028614,3116188
2012-10-09,49.219635,49.395847,48.665829,48.665829,39.497425,6543979
2012-10-10,48.584015,48.703587,47.734425,47.841412,38.828320,7931335
2012-10-11,48.156075,48.552547,47.853996,47.860291,38.843651,7004153
2012-10-12,47.828823,48.036503,47.633732,47.803650,38.797684,6818717
2012-10-15,47.910637,48.174953,47.753304,47.923222,38.894718,4535642
2012-10-16,48.256763,48.904972,48.080555,48.835747,39.635334,4601585
2012-10-17,48.917557,49.572060,48.785400,49.427315,40.115456,5737720
2012-10-18,49.295155,49.943359,49.118942,49.861549,40.467888,5270713
2012-10-19,49.603523,49.804909,48.860920,49.081184,39.834526,6526659
2012-10-22,48.867210,49.622402,48.659534,48.980492,39.752815,5811132
2012-10-23,48.149780,49.402142,48.049088,48.502205,39.364635,10463565
2012-10-24,48.835747,49.282570,48.325993,49.024544,39.788555,9084472
2012-10-25,49.238514,49.465073,48.470737,48.640656,39.476997,7197058
2012-10-26,48.741348,49.358086,48.640656,49.213341,39.941788,6870200
2012-10-31,49.830082,49.830082,48.993076,49.188168,39.921368,6506637
2012-11-01,49.376968,50.591568,49.162994,49.754562,40.381062,9566733
2012-11-02,49.899307,50.283195,49.106358,49.131531,39.875401,7777361
2012-11-05,49.087475,49.295155,48.904972,49.024544,39.788555,5585335
2012-11-06,49.125237,50.509754,49.024544,50.327251,40.845867,7306381
2012-11-07,49.817493,49.817493,48.401508,48.886093,39.676193,8230226
2012-11-08,48.735054,48.898678,47.923222,47.929516,38.899834,5402282
2012-11-09,47.835117,48.206421,47.602264,47.728130,38.736382,6125754
2012-11-12,47.935810,48.577721,47.677784,48.426682,39.303341,4857891
2012-11-13,48.067966,48.955318,47.992447,48.458149,39.328873,5929036
2012-11-14,48.325993,48.332283,46.847073,46.979233,38.395344,6792022
2012-11-15,47.117683,47.407173,46.916302,47.098804,38.493084,5759966
2012-11-16,47.180618,47.633732,46.865952,47.356827,38.703953,6808071
2012-11-19,47.879169,48.288231,47.577091,48.193832,39.388027,6061876
2012-11-20,47.967274,48.344872,47.778477,48.263058,39.444607,4478438
2012-11-21,48.338577,48.986786,48.118313,48.665829,39.773781,4626374
2012-11-23,48.974197,49.502831,48.842037,49.471367,40.432129,2266391
2012-11-26,48.942730,49.565765,48.942730,49.515419,40.468136,4672296
2012-11-27,49.364380,49.716805,49.024544,49.609818,40.545296,8359570
2012-11-28,49.402142,50.346130,49.320328,50.220264,41.044193,6783123
2012-11-29,50.258022,50.471996,49.786030,50.195091,41.023613,6687465
2012-11-30,50.320957,50.572685,50.106987,50.415356,41.203640,12447749
2012-12-03,50.805538,51.195721,50.182507,50.220264,41.044193,5264993
2012-12-04,50.327251,50.799244,50.062935,50.434235,41.219063,6216327
2012-12-05,50.560101,50.818127,49.930775,50.490875,41.265362,6608333
2012-12-06,50.534927,50.912525,50.302078,50.893642,41.594536,5015996
2012-12-07,51.000629,51.202015,50.522343,50.969162,41.656258,5997998
2012-12-10,50.969162,51.183132,50.855885,50.981750,41.666542,4514667
2012-12-11,51.258652,51.390812,50.943989,51.095028,41.759132,5950646
2012-12-12,51.466331,51.548141,50.755192,50.975456,41.661407,5838463
2012-12-13,51.113907,51.214600,50.465702,50.578979,41.337368,6458649
2012-12-14,50.333542,50.818127,50.239143,50.333542,41.136787,7424761
2012-12-17,50.427940,50.509754,50.031467,50.339836,41.141922,9194272
2012-12-18,50.409061,51.894272,50.283195,51.749527,42.294037,9590886
2012-12-19,51.743237,52.592827,51.541851,52.252991,42.705517,11861408
2012-12-20,52.303333,52.636879,52.026432,52.341095,42.777515,6572422
2012-12-21,51.837635,52.152298,51.227188,51.944618,42.453484,11390270
2012-12-24,51.976086,52.108246,51.686596,51.755821,42.299183,1928093
2012-12-26,51.818752,51.881687,51.353050,51.674007,42.232323,3463702
2012-12-27,51.705475,51.887981,51.057270,51.648834,42.211742,4692953
2012-12-28,51.302708,51.491505,50.774071,50.855885,41.563679,3515663
2012-12-31,50.667088,51.762115,50.522343,51.611076,42.180889,5845613
2013-01-02,52.504719,52.863438,52.303333,52.863438,43.204418,7126983
2013-01-03,52.706104,53.152927,52.492134,53.058529,43.363861,6016907
2013-01-04,53.159222,53.486469,52.907490,53.480175,43.708466,6127025
2013-01-07,53.203274,53.486469,53.096287,53.222153,43.497585,5368437
2013-01-08,53.108875,53.310257,52.391441,52.580238,42.972961,7675823
2013-01-09,52.825676,53.687855,52.756451,53.209564,43.487312,5990530
2013-01-10,53.492764,53.505348,53.089993,53.473885,43.703331,5627444
2013-01-11,53.410950,53.801132,53.272499,53.606041,43.811333,4740940
2013-01-14,53.650093,54.103210,53.650093,53.996223,44.130219,4966261
